"COMMISSIONE","NOMI","ATTO","DATA"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza del prof. Gianfranco Fancello, Università di Cagliari, e dell'avv. Claudio Solinas, portavoce del Comitato Trenitalia Nuorese","Audizioni informali nell'ambito dell'affare assegnato n. 1093 (Problematiche attinenti alle infrastrutture ferroviarie nelle isole)","29 Marzo 2022"
"5ª (Bilancio), 8ª (Lavori pubblici) e 14ª (Unione europea)","Audizione del Ministro delle infrastrutture e della mobilità sostenibili, Enrico Giovannini, nell'ambito dell'esame dell'affare assegnato n. 1055 (Documento CCLXIII, n. 1: ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021"")","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""","23 Marzo 2022"
"8 (Lavori pubblici)","Audizione informale in videoconferenza di rappresentanti di Hyperloop Italia sulla sperimentazione di nuovi sistemi di mobilità di passeggeri e merci","Sperimentazione di nuovi sistemi di mobilità di passeggeri e merci","22 Marzo 2022"
"8ª (Lavori pubblici) e 10ª (Industria)","Audizioni informali in videoconferenza di rappresentanti di UICI-Unione Italiana dei Ciechi e degli Ipovedenti, ANITEC-ASSINFORM, AIE - Associazione Italiana Editori e AgID - Agenzia per l'Italia Digitale","Audizioni informali in videoconferenza nell'ambito dell'esame dell'atto del Governo n. 362 (Accessibilità dei prodotti e dei servizi)","22 Marzo 2022"
"1ª (Aff. costituzionali), 5ª (Bilancio), 8ª (Lavori pubblici) e 14ª (Unione europea)","Audizione del Ministro per l'innovazione tecnologica e la transizione digitale, Vittorio Colao, nell'ambito dell'esame dell'affare assegnato n. 1055 (Documento CCLXIII, n. 1: ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021"")","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""","10 Marzo 2022"
"8 (Lavori pubblici)","Audizione informale in videoconferenza dell'ingegner Francesco Di Sarcina","Audizione informale nell'ambito dell'esame delle proposte di nomina n. 105 (Presidente dell'Autorità di sistema portuale Mare di Sicilia orientale)"," 1 Marzo 2022"
"8 (Lavori pubblici)","Audizione informale in videoconferenza dell'ingegner Vincenzo Garofalo","Audizione informale nell'ambito dell'esame della proposta di nomina n. 106 (Presidente dell'Autorità di sistema portuale Mare Adriatico centrale)"," 1 Marzo 2022"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza di TRASPORTOUNITO, ALIS, CONFARTIGIANATO TRASPORTI, SNA-CASARTIGIANI, CNA-FITA, FAI CONFTRASPORTO, ANITA, FEDIT-CONFETRA, ALLEANZA DELLE COOPERATIVE ITALIANE sull'aumento dei costi nel settore dell'autotrasporto","Aumento dei costi nel settore dell'autotrasporto","28 Febbraio 2022"
"8 (Lavori pubblici)","Audizione in videoconferenza di rappresentanti di RFI (Rete Ferroviaria Italiana S.p.A.)","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 352 (Documento strategico della mobilità ferroviaria di passeggeri e merci)"," 8 Febbraio 2022"
"8 (Lavori pubblici)","Audizione in videoconferenza del Presidente e dell'Amministratore delegato della RAI Radiotelevisione Italiana S.p.A.","Audizioni informali nell'ambito dell'esame dei disegni di legge nn. 1415 e congiunti (Riforma della RAI)","18 Gennaio 2022"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di CNA Cinema e Audiovisivo e BANIJAY Group","Audizioni informali nell'ambito dell'esame dei disegni di legge nn. 1415 e congiunti (Riforma della RAI)","11 Gennaio 2022"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di CGIL, CISL, UIL, UGL, Consiglio Nazionale Ordine dei Giornalisti e SIAE","Audizioni informali nell'ambito dell'esame dei disegni di legge nn. 1415 e congiunti (Riforma della RAI)","14 Dicembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti ANICA; del dott. Stefano Cuppi; del prof. Roberto Zaccaria; del prof. Giulio Enea Vigevani; del prof. Mario Morcellini; del dott. Stefano Balassone; della prof.ssa Elda Brogi; della prof.ssa Roberta Carlini e di rappresentanti di Confindustria Radio Televisioni","Audizioni informali nell'ambito dell'esame dei disegni di legge nn. 1415 e congiunti (Riforma della RAI)"," 9 Dicembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti del Consiglio Nazionale dei Geologi e di UNITEL, del prof. Paolo Berdini, di rappresentanti di Conforma e del prof. Paolo Pileri","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1679 (Riordino disposizioni legislative in materia di costruzioni)","30 Novembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di Usigrai; AFI (Associazione Fonografici Italiani); APA (Associazione Produttori Audiovisivi); Articolo 21; IFC (Italian Film Commissions).","Audizioni informali nell'ambito dell'esame dei disegni di legge nn. 1415 e congiunti (Riforma della RAI)","25 Novembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di: POLIZIA STRADALE, ACI, ANCI, UPI, CONSULTA NAZIONALE PER LA SICUREZZA STRADALE E LA MOBILITÀ SOSTENIBILE, FEDERBETON e ASSOSEGNALETICA","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 323 (Piano nazionale sicurezza stradale 2030)","24 Novembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di: UNASCA, ANTARES, MOTOR LAB e FMI (FEDERAZIONE MOTICICLISTICA ITALIANA","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 323 (Piano nazionale sicurezza stradale 2030)","24 Novembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di CGIL, CISL, UIL, UGL e ARPINGE SPA","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2330 (delega in materia di contratti pubblici)","24 Novembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di GRUPPO FS, CONFIMI INDUSTRIA, ANSEB, CONFSERVIZI, ASMEL, CONFINDUSTRIA SERVIZI HCFS","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2330 (delega in materia di contratti pubblici)","16 Novembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di CONFARTIGIANATO, IGI, ASSOPROFESSIONI, INVITALIA, UTILITALIA, FEDERBETON, CONFIDA, FEDERAZIONE ANIMA E FEDERAZIONE ANIE","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2330 (delega in materia di contratti pubblici)"," 9 Novembre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di OICE, CONFINDUSTRIA, ALLEANZA DELLE COOPERATIVE ITALIANE, CONFPROFESSIONI, ANCEFERR, FONDAZIONE INARCASSA E dell'Avvocato MAURIZIO BOIFAVA","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2330 (delega in materia di contratti pubblici)","26 Ottobre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di ANCI, UPI, ANPCI, UNITEL, FINCO, GBC ITALIA, Rete Professioni Tecniche e ANAC","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2330 (delega in materia di contratti pubblici)","21 Ottobre 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di ANCE, CNA, AISCAT, GENERALSOA, UNIONSOA e CONFORMA","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2330 (delega in materia di contratti pubblici)","19 Ottobre 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza dell'Autorità per le garanzie nelle comunicazioni (AGCOM)","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 288 (Schema di decreto legislativo concernente la fornitura di servizi di media audiovisivi, in considerazione dell'evoluzione delle realtà del mercato)","12 Ottobre 2021"
"2ª (Giustizia) e 8ª (Lavori pubblici)","Audizioni informali in videoconferenza di: Società Italiana per l'Ingegneria Culturale; MEDIASET; Capitolo Italiano Creative Commons e Wikimedia Italia; Autorità per le garanzie nelle Comunicazioni","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 295 (Diritto d'autore e diritti connessi nel mercato unico digitale)","12 Ottobre 2021"
"2ª (Giustizia) e 8ª (Lavori pubblici)","Audizioni informali in videoconferenza di: Dott. Marco Giorello, Commissione europea - DG CONNECT; prof. Gustavo Ghidini, Università degli Studi di Milano; SIAE Società Italiana degli Autori ed Editori; FIEG Federazione Italiana Editori Giornali; UNIVIDEO Unione Italiana Editoria Audiovisiva Media Digitali e Online; FAPAV Federazione per la tutela dei contenuti audiovisivi e multimediali; FIMI Federazione Industria Musicale Italiana; FEM Federazione Editori Musicali; USPI Unione Stampa Periodica Italiana","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 295 (Diritto d'autore e diritti connessi nel mercato unico digitale)","12 Ottobre 2021"
"2ª (Giustizia) e 8ª (Lavori pubblici)","Audizioni informali in videoconferenza di: Nuovo IMAIE; AIE (Associazione italiana Editori); ITSRIGHT; Artisti 7607; LEA (Liberi Editori e Autori); AISA (Associazione Italiana per la promozione della Scienza Aperta)","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 295 (Diritto d'autore e diritti connessi nel mercato unico digitale)"," 5 Ottobre 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza di rappresentanti di: LA7; AERANTI-CORALLO; CONFINDUSTRIA DIGITALE","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 288 (Schema di decreto legislativo concernente la fornitura di servizi di media audiovisivi, in considerazione dell'evoluzione delle realtà del mercato)","15 Settembre 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza di rappresentanti di: DISCOVERY ITALIA; ANICA; APA (ASSOCIAZIONE PRODUTTORI AUDIOVISIVI); CONFINDUSTRIA RADIO TELEVISIONI","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 288 (Schema di decreto legislativo concernente la fornitura di servizi di media audiovisivi, in considerazione dell'evoluzione delle realtà del mercato)","14 Settembre 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza di rappresentanti di: RAI; MEDIASET; SKY; PRIME VIDEO; NETFLIX; DISNEY ITALIA","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 288 (Schema di decreto legislativo concernente la fornitura di servizi di media audiovisivi, in considerazione dell'evoluzione delle realtà del mercato)","14 Settembre 2021"
"8ª (Lavori pubblici) e 11ª (Lavoro)","Audizioni informali in videoconferenza di Presidente Autorità di Sistema Portuale del Mare Adriatico settentrionale, Venezia Terminal Passeggeri S.p.A., Comitato Venezia Lavora, Gruppo ormeggiatori porto di Venezia, Confitarma, CGIL Venezia, CISL Venezia e UIL Veneto e Camera di Commercio Venezia Rovigo","Audizioni informali nell'ambito del disegno di legge n. 2329 (d-l 103/2021 - salvaguardia di Venazia e tutela del lavoro)","27 Luglio 2021"
"8ª (Lavori pubblici) e 11ª (Lavoro)","Audizioni informali in videoconferenza ARPA Veneto, Capitaneria di Porto Venezia, Italia Nostra sezione Venezia e A.I.S.O. Associazione italiana outplacement","Audizioni informali nell'ambito del disegno di legge n. 2329 (d-l 103/2021 - salvaguardia di Venazia e tutela del lavoro)","26 Luglio 2021"
"8 (Lavori pubblici)","Audizioni in videoconferenza di rappresentanti di ANCE; RETE PROFESSIONI TECNICHE; GBC ITALIA (GREEN BUILDING COUNCIL ITALIA); CNA COSTRUZIONI.","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1679 (Riordino disposizioni legislative in materia di costruzioni)","20 Luglio 2021"
"8 (Lavori pubblici)","Audizione in videoconferenza di rappresentanti di CNA","Audizioni informali nell'ambito dell'esame del disegno di legge n. 797 (Libretto dell'infrastruttura)","20 Luglio 2021"
"8 (Lavori pubblici)","Audizione in videoconferenza di rappresentanti dell'ANCE, Associazione Nazionale Costruttori Edili","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 262 (Schema DPCM individuazione ulteriori interventi infrastrutturali e commissari straordinari)"," 6 Luglio 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza del dottor Pasqualino Monti","Audizione informale nell'ambito dell'esame della proposta di nomina n. 90 (Presidente dell'Autorità di sistema portuale Mare di Sicilia Occidentale)"," 1 Luglio 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza del professor Massimo Deiana","Audizione informale nell'ambito dell'esame della proposta di nomina n. 89 (Presidente dell'Autorità di sistema portuale Mare di Sardegna)"," 1 Luglio 2021"
"8 (Lavori pubblici)","Audizioni informali, in videoconferenza, dei commissari designati","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 262 (Schema DPCM individuazione ulteriori interventi infrastrutturali e commissari straordinari)"," 1 Luglio 2021"
"8 (Lavori pubblici)","Audizioni informali, in videoconferenza, dei commissari designati","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 262 (Schema DPCM individuazione ulteriori interventi infrastrutturali e commissari straordinari)","30 Giugno 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza dell'avvocato dello Stato Pierluigi Umberto Di Palma","Audizione informale nell'ambito dlel'esame della proposta di nomina n. 88 (Presidente dell'Ente Nazionale per l'Aviazione Civile)"," 9 Giugno 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza del dottor Andrea Agostinelli","Audizione informale nell'ambito dell'esame della proposta di nomina n. 87 (Presidente dell'Autorità di sistema portuale Mar Tirreno Meridionale e Ionio)"," 8 Giugno 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza dell'avvocato Ugo Patroni Griffi","Audizione informale nell'ambito dell'esame della proposta di nomina n. 86 (Presidente dell'Autorità di sistema portuale Mar Adriatico meridionale)"," 8 Giugno 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza di rappresentanti di RFI Rete Ferroviaria Italiana S.p.A. sulla nuova linea ad alta velocità Salerno-Reggio Calabria e sulla linea Potenza-Battipaglia","Nuova linea ad alta velocità Salerno-Reggio Calabria e linea Potenza-Battipaglia"," 8 Giugno 2021"
"8 (Lavori pubblici)","Audizione in videoconferenza dell'ingegner Matteo Africano","Audizione informale nell'ambito dell'esame della proposta di nomina n. 85 (Presidente dell'Autorità di sistema portuale Mar Adriatico centrale)","25 Maggio 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza del dottor Fulvio Lino Di Blasio","Audizione informale nell'ambito dell'esame della proposta di nomina n. 84 (Presidente dell'Autorità di sistema portuale Mar Adriatico settentrionale)","18 Maggio 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza del Presidente, ing. Francesco Caio, e dell'Amministratore delegato, dott. Fabio Lazzerini, di Italia Trasporto Aereo Spa sulla predisposizione del piano industriale della società","Predisposizione del piano industriale della società ITA"," 4 Maggio 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza di Assarmatori, UNASCA, ANIASA, ANTARES, CONFARCA e ALIS","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2168 (d-l 45/2021 - decreto trasporti)","13 Aprile 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza del Prof. Luigi D'ALPAOS, del Prof. Stefano BOATO, dell'Ing. Vincenzo DI TELLA, del Dott. Luca ZAGGIA, di CLIA Italia e di CIN - Compagnia Italiana di Navigazione S.p.A.","Audizioni informali nell'ambito dell'esame del disegno di legge n. 2168 (d-l 45/2021 - decreto trasporti)","13 Aprile 2021"
"8ª (Lavori pubblici) e 10ª (Industria)","Audizioni di rappresentanti della DG Connect - Commissione europea, di IBM Italia, di STMicroelectronics, di Google Italia, di Microsoft e del CNR.","Indagine conoscitiva sull'intelligenza artificiale","25 Marzo 2021"
"5ª (Bilancio), 8ª (Lavori pubblici) e 14ª (Unione europea) Senato con IX (Trasporti) Camera","Ministro per l'innovazione tecnologica e la transizione digitale, Vittorio Colao","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","18 Marzo 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: prof. Enrico Nardelli, Università di Roma ""Tor Vergata""; UNRAE; ALLEANZA DELLE COOPERATIVE ITALIANE - Settore abitazione; LEGACOOP Abitanti; CONFARTIGIANATO Trasporti; CNA Fita","Audizioni informali nell'ambito dell'esame del Doc. XXVII, n. 18 (Piano Nazionale di Ripresa e Resilienza)"," 2 Marzo 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: ASSOLOGISTICA; ASSOFERR; SILT; AMODO; CO.BTI; ENAV; OICE; CFWA (Coalizione del Fixed Wireless Access)","Audizioni informali nell'ambito dell'esame del Doc. XXVII, n. 18 (Piano Nazionale di Ripresa e Resilienza)"," 2 Marzo 2021"
"8 (Lavori pubblici)","UGL, organizzazione sindacale","Audizioni informali nell'ambito dell'esame del Doc. XXVII, n. 18 (Piano Nazionale di Ripresa e Resilienza)","24 Febbraio 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: F2I (Fondi Italiani per le infrastrutture SGR Spa); ASSTRA; AISCAT; Assaeroporti; Fercargo; Confitarma; Assarmatori; ALIS (Associazione Logistica dell'Intermodalità Sostenibile); Assoporti; Conftrasporto; ANITA (Associazione Nazionale Imprese Trasporti Automobilistici); ANAS","Audizioni informali nell'ambito dell'esame del Doc. XXVII, n. 18 (Piano Nazionale di Ripresa e Resilienza)","23 Febbraio 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: ASSTEL; Anitec Assinform; Confindustria digitale; Confindustria Radio Televisioni; Assoprovider; Confetra","Audizioni informali nell'ambito dell'esame del Doc. XXVII, n. 18 (Piano Nazionale di Ripresa e Resilienza)","23 Febbraio 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: Massimo Simonini, Amministratore delegato Anas; Raffaele Celia, responsabile nuove opere Area Centro Anas; Ilaria Coppa, responsabile pianificazione trasportistica e classificazione Rete Anas; Fulvio Soccodato, soggetto attuatore ex art. 7 l.205/2016 Anas; Nicola Prisco, responsabile Struttura territoriale Lombardia Anas; Aldo Castellari, responsabile Struttura territoriale Emilia Romagna Anas; Vincenzo Marzi, responsabile Struttura territoriale Puglia Anas; Antonio Marasco, responsabile struttura territoriale Abruzzo e Molise Anas; Nicola Montesano, responsabile Struttura territoriale Campania Anas","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 241 (Individuazione interventi strutturali - d.l. ""sblocca cantieri"")","10 Febbraio 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: Antonio Mallamo, Amministratore delegato ASTRAL; Ornella Segnalini, già dirigente MIT; Lucia Conti, esperta Struttura Tecnica di Missione MIT; Massimo Sessa, dirigente generale MIT; Angelica Catalano, responsabile Direzione generale dighe e infrastrutture idriche MIT","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 241 (Individuazione interventi strutturali - d.l. ""sblocca cantieri"")","10 Febbraio 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: Vera Fiorani, Amministratrice delegata e direttrice generale RFI; Roberto Paragone, responsabile Area Sud direzione investimenti RFI; Filippo Palazzo, già dirigente RFI; Chiara De Gregorio, responsabile S.O. programma soppressione PL e risanamento acustico RFI; Mariano Cocchetti, referente di progetto Terzo valico dei Giovi e Nodo di Genova Direzione investimenti RFI; Vincenzo Macello, responsabile Direzione investimenti RFI; Paola Firmi, responsabile Direzione tecnica RFI","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 241 (Individuazione interventi strutturali - d.l. ""sblocca cantieri"")"," 9 Febbraio 2021"
"8 (Lavori pubblici)","Audizioni informali in videoconferenza: Maurizio Gentile, Commissario straordinario messa in sicurezza A24 e A25; Paolo Emilio Signorini, Presidente ADSP Mar Ligure occidentale; Pasqualino Monti, Presidente ADSP Mare di Sicilia occidentale","Audizioni informali nell'ambito dell'esame dell'atto del Governo n. 241 (Individuazione interventi strutturali - d.l. ""sblocca cantieri"")"," 9 Febbraio 2021"
"8 (Lavori pubblici)","Audizione informale in videoconferenza del dottor Luciano Guerrieri","Audizione informale nell'ambito dell'esame della proposta di nomina n. 75 (Presidente dell'Autorità di sistema portuale Mar Tirreno settentrionale)"," 3 Febbraio 2021"
