"COMMISSIONE","NOMI","ATTO","DATA"
"1ª (Aff. costituzionali), 5ª (Bilancio), 8ª (Lavori pubblici) e 14ª (Unione europea)","Ministro per l'innovazione tecnologica e la transizione digitale, Vittorio Colao","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""","10 Marzo 2022"
"14 (Unione Europea)","Prof. Pasquale Stanzione, Presidente del Garante per la protezione dei dati personali","Esame dell'DDL n. 2481 (Legge di delegazione europea 2021)"," 8 Marzo 2022"
"5ª (Bilancio), 11ª (Lavoro) e 14ª (Unione europea)","Andrea Orlando, Ministro del lavoro e delle politiche sociali","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021"""," 8 Marzo 2022"
"5ª (Bilancio), 12ª (Sanita') e 14ª (Unione europea)","Ministro della salute, Roberto SPERANZA","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021"""," 2 Marzo 2022"
"5ª (Bilancio), 6ª (Finanze) e 14ª (Unione europea) Senato con V (Bilancio), VI (Finanze) e XIV (Pol. Unione europea) Camera","Daniele Franco, Ministro dell'economia e delle finanze","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""","23 Febbraio 2022"
"3ª (Aff. esteri) e 14ª (Unione europea) Senato con III (Aff. esteri) e XIV (Pol. Unione europea) Camera","Consiglio Nazionale dei Giovani","Indagine conoscitiva sulla Conferenza sul Futuro dell'Europa","17 Febbraio 2022"
"3ª (Aff. esteri) e 14ª (Unione europea) Senato con III (Aff. esteri) e XIV (Pol. Unione europea) Camera","Conferenza delle Regioni e delle Province autonome ; Pier Virgilio Dastoli, Presidente del Consiglio italiano del Movimento Europeo ; ASSONIME ; ABI ; CGIL-CISL-UIL ; CISL ; UGL ; CNEL ; Banca d'Italia ; ANCI","Indagine conoscitiva sulla Conferenza sul Futuro dell'Europa"," 6 Dicembre 2021"
"3ª (Aff. esteri) e 14ª (Unione europea) Senato con III (Aff. esteri) e XIV (Pol. Unione europea) Camera","Ferdinando Nelli Feroci, co Presidente del Comitato scientifico per il futuro dell'Europa ; Movimento Federalista europeo-Associazione Gioventù Federalista europea","Indagine conoscitiva sulla Conferenza sul Futuro dell'Europa","29 Novembre 2021"
"3ª (Aff. esteri) e 14ª (Unione europea) Senato con III (Aff. esteri) e XIV (Pol. Unione europea) Camera","Conferenza dei Presidenti delle Assemblee legislative delle Regioni e delle Province autonome ; Comitato europeo delle Regioni ; UPI ; UNCEM ; Corte dei Conti","Indagine conoscitiva sulla Conferenza sul Futuro dell'Europa"," 8 Novembre 2021"
"14 (Unione Europea)","Ambasciatore del Canada, Alexandra Bugailiskis","Audizione informale dell'Ambasciatore del Canada in Italia, signora Alexandra Bugailiskis, sulle prospettive del partenariato tra Canada e Italia, con particolare riferimento al CETA","13 Luglio 2021"
"14 (Unione Europea)","CONFETRA Friuli-Venezia Giulia ; Presidente del Consiglio regionale del Friuli-Venezia Giulia ; Autorità di Sistema Portuale del Mare Adriatico Orientale","Audizioni informali sull'Atto n. 765 (Affare assegnato sulle ""Possibili iniziative legislative della Commissione europea sulla delimitazione del territorio doganale dell'Unione europea"")"," 8 Giugno 2021"
"14 (Unione Europea)","CGIL ; CISL ; UIL ; CONFINDUSTRIA","Audizioni informali in relazione all'esame dell'atto n. COM(2021) 93 def. (TRASPARENZA RETRIBUZIONI)","25 Maggio 2021"
"14 (Unione Europea)","Pierpaolo Sileri, Sottosegretario di Stato per la salute ; Massimo Casciello, Direttore generale della Direzione generale per l'igiene e la sicurezza degli alimenti e la nutrizione del Ministero della salute ; FEI Federazione Erboristi Italiani ; FederSalus ; ABOCA","Effetti dell'entrata in vigore del Regolamento (UE) n. 2021/468 della Commissione europea sugli idrossiantraceni","20 Maggio 2021"
"14 (Unione Europea)","Roberto Rustichelli, Presidente dell'Autorità Garante della Concorrenza e del Mercato ; Giovanni Salvi, Procuratore Generale della Suprema Corte di Cassazione ; CONSOB ; IGI Istituto Grandi Infrastrutture","Audizioni informali sull'Atto n. 426 (Affare assegnato sull'utilizzo dei fondi strutturali e d'investimento europei. Capacità di spesa e raggiungimento degli obiettivi)","18 Maggio 2021"
"14 (Unione Europea)","AGCM ; Procuratore Generale della Corte di Cassazione ; CONSOB","Esame del disegno di legge n. 2169 (Legge europea 2019-2020)","18 Maggio 2021"
"14 (Unione Europea)","ANIE","Esame del disegno di legge n. 2169 (Legge europea 2019-2020)","17 Maggio 2021"
"14 (Unione Europea)","ALLEANZA DELLE COOPERATIVE ITALIANE ; OICE ; CORTE DEI CONTI ; RESEARCH4LIFE","Esame del disegno di legge n. 2169 (Legge europea 2019-2020)","11 Maggio 2021"
"14 (Unione Europea)","Prof. Massimo Condinanzi ; ANAC ; ANCE ; Fondazione Inarcassa","Esame del disegno di legge n. 2169 (Legge europea 2019-2020)"," 4 Maggio 2021"
"5ª (Bilancio) e 14ª (Unione europea)","ANASF ; UNIONCAMERE ; COORDINAMENTO COMITATI ""GRANDE IDROELETTRICO"" ; COORDINAMENTO COMITATI ""GRANDE IDROELETTRICO"" ; SPRING","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","23 Marzo 2021"
"5ª (Bilancio), 8ª (Lavori pubblici) e 14ª (Unione europea) Senato con IX (Trasporti) Camera","Ministro per l'innovazione tecnologica e la transizione digitale, Vittorio Colao","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","18 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","ASSOGASMETANO ; FEDERMETANO ; FEDERCONGRESSI&EVENTI ; ASI (Agenzia spaziale italiana) ; AGroDiPAB","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","17 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","INVITALIA","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","16 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","Audizione del Ministro del lavoro e delle politiche sociali, Andrea Orlando","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","15 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea) Senato con V (Bilancio) e XII (Aff. sociali) Camera","Ministro pari opportunità e famiglia","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","15 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","SNAM ; ENEL ; SAIPEM ; Federazione ANIMA ; SEARCH ON MEDIA GROUP ; AGID ; ISPETTORATO NAZIONALE DEL LAVORO ; CATAP","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","11 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","FEDERTURISMO ; Prof. Salvatore SantangeloUniversità Tor Vergata ; CONFTURISMO-CONFCOMMERCIO ; CONFIMI INDUSTRIA ; GRUPPO FS ; FEDERCHIMICA ASSOGASLIQUIDI ; ANAC ; ASSOCONSULT","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","11 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","Prof. Mauro CappelloDocente Master AIGEPUniversità degli Studi della Tuscia ; Prof. Massimiliano MARZO, Alma Mater StudiorumUniversità di Bologna ; Prof. Mario Sanino, Presidente Unione nazionale avvocati amministrativiti (UNAA) ; Dott. Emmanuele Massagli, Presidente ADAPT ; Dott. Daniele GROS, Centre for European Policy Sudies ; Prof.ssa Alessandra Servidori, Presidente TutteperItalia ; PROF.SSA Antonella Sciarrone Alibrandi, Università Cattolica del Sacro Cuore ; ANCE","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 9 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","Prof. Leonardo Becchetti, Università Tor Vergata Uniroma 2 ; Associazione Tortuga","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 8 Marzo 2021"
"5ª (Bilancio), 6ª (Finanze) e 14ª (Unione europea) Senato con V (Bilancio), VI (Finanze) e XIV (Pol. Unione europea) Camera","Ministro dell'economia e delle finanze","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 8 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","COLAP ; CNCC ; CNIT (Consorzio nazionale interuniversitario per le Telecomunicazioni ; SBILANCIAMOCI!Rete della conoscenza ; CONFSERVIZI (UTILITALIA) ; ICE Agenzia (ITA)","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 4 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","ABI ; FIPE ; INVESTITALIA","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 2 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","Camera nazionale della moda italiana ; CONFERENZA DELLE REGIONI E DELLE PROVINCE AUTONOME ; UPI ; UNCEM ; COPAGRI ; Alleanza italiana per lo sviluppo sostenibile (ASVIS) ; CGIA Mestre ; FEDERDISTRIBUZIONE ; ANCI","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 1 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","CONFPROFESSIONI ; CIDA ; CONFLAVORO ; CNO ; ANPAL ; Fondazione per lo sviluppo sostenibile","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 1 Marzo 2021"
"5ª (Bilancio) e 14ª (Unione europea)","ALLEANZA DELLE COOPERATIVE ITALIANE ; Confcommercio Imprese per l'Italia ; CONFESERCENTI ; ASSONIME ; CNA ; CASARTIGIANI","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","23 Febbraio 2021"
"5ª (Bilancio) e 14ª (Unione europea)","CGIL ; CISL ; UIL ; UGL","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","22 Febbraio 2021"
"5ª (Bilancio) e 14ª (Unione europea)","Confartigianato imprese ; Confindustria ; CNEL ; SVIMEZ ; ISTAT","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","22 Febbraio 2021"
"5 (Bilancio), 14 (Unione europea) ; V (Bilancio) ; XIV (Unione Europea)","Banca europea per gli investimenti","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","22 Febbraio 2021"
"5 (Bilancio), 14 (Unione europea) ; V (Bilancio) ; XIV (Unione Europea)","Corte dei conti europea","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)","12 Febbraio 2021"
"5 (Bilancio) ; 14 (Unione europea) ; V (Bilancio)","Corte dei conti ; Ufficio parlamentare di bilancio","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 8 Febbraio 2021"
"5 (Bilancio) ; 14 (Unione europea) ; VI (Finanze)","Banca d'Italia","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 8 Febbraio 2021"
"5ª (Bilancio) e 14ª (Unione europea)","AWARE ; AIAS_Cedifop_Marineworld ; Prof. Luigi Bontempi ; Ministro delle politiche agricole alimentari e forestali ; Ministro della Salute ; ASSOPETROLI-ASSOENERGIA ; ANIA ; AIAS ; Consulta Interassociativa Nazionale dell'Intermediazione Immobiliare ; SACE ; EURISPES ; ANAC ; NUMERIPARI ; SNAG","Proposta di Piano nazionale di ripresa e resilienza (Doc. XXVII n. 18)"," 2 Febbraio 2021"
"14 (Unione Europea)","Prof. Silvio Tafuri ; Prof. Luca Richeldi","Audizioni informali in relazione all'esame congiunto degli atti n. COM(2020) 725-726-727 def. (unione europea salute)","26 Gennaio 2021"
"14 (Unione Europea)","Dott. Marcello Minenna","Audizioni informali in relazione all'esame dell'atto n. COM(2020) 673 def. (sportello unico dogane)","26 Gennaio 2021"
"14 (Unione Europea)","Dr Pietro RussoMembro della Corte dei conti europea","Audizioni informali sull'Atto n. 426 (Affare assegnato sull'utilizzo dei fondi strutturali e d'investimento europei. Capacità di spesa e raggiungimento degli obiettivi)","12 Gennaio 2021"
"14 (Unione Europea)","INPS ; INAPP (Istituto Nazionale per l'Analisi delle Politiche Pubbliche) ; COMMA 2 ; Cobas ; Federdistribuzione","Esame dell'atto n. COM(2020) 682 (SALARI MINIMI)","11 Gennaio 2021"
"14 (Unione Europea)","Assaeroporti ; IBAR (Italian Board of Airline Representatives) ; A.N.C.A.I. (Associazione Nazionale dei Comuni Aeroportuali Italiani) ; ENAC (Ente Nazionale per l'Aviazione Civile) ; ENAV (Ente Nazionale per l'Assistenza al Volo) ; Prof.ssa Anna MASUTTI ; UILTRASPORTI","Esame congiunto degli atti n. COM (2020) 577 e n. COM (2020) 579 (CIELO UNICO EUROPEO)","14 Dicembre 2020"
"14 (Unione Europea)","CNEL (Consiglio Nazionale Economia e Lavoro) ; CONFINDUSTRIA ; CGIL ; CISL ; UIL ; UGL ; Prof. Michele FAIOLI ; Avv. Gabriele FAVA ; ANCE ; ALLEANZA COOPERATIVE ITALIANE ; Dott. Enzo DE FUSCO ; CNA (Confederazione nazionale dell'artigianato e della piccola e media impresa) ; Confartigianato Imprese ; Confcommercio Imprese per l'Italia ; Confesercenti","Esame dell'atto n. COM(2020) 682 (SALARI MINIMI)","14 Dicembre 2020"
"14 (Unione Europea)","Direttore generale dell'Agenzia per la coesione territoriale, Massimo Sabatini","Audizioni informali sull'Atto n. 426 (Affare assegnato sull'utilizzo dei fondi strutturali e d'investimento europei. Capacità di spesa e raggiungimento degli obiettivi)","10 Novembre 2020"
"5ª (Bilancio) e 14ª (Unione europea)","ENEL ; Federcasse ; Prof. Guido Tabellini (Università Bocconi) ; Transport & Environment ; Dr. Marco Ascione (Eurispes) ; Volkswagen Group Italia ; ENI ; Prof. Gianfranco Viesti (Università di Bari) ; CONFLAVORO PMI ; Agenzia Spaziale Italiana (ASI) ; MOTUS-E ; Funivie S.P.A ; Prof. Vittorio Daniele (Università Magna Graecia di Catanzaro)","Esame dell'atto n. 572 (Proposta di ""Linee guida per la definizione del Piano nazionale di ripresa e resilienza"")"," 6 Ottobre 2020"
"5ª (Bilancio) e 14ª (Unione europea)","UGL ; CGIL ; CISL ; UIL","Esame dell'atto n. 572 (Proposta di ""Linee guida per la definizione del Piano nazionale di ripresa e resilienza"")"," 5 Ottobre 2020"
"5ª (Bilancio) e 14ª (Unione europea)","Banca d'Italia ; ASSAEROPORTI ; Assonime ; Ance ; CONFAPI ; CNA (Confederazione nazionale dell'artigianato e della piccola e media impresa) ; Confartigianato Imprese ; Confersercenti ; Confcommercio Imprese per l'Italia ; Casartigiani ; CONFPROFESSIONI ; Alleanza delle Cooperative italiane ; FEDERDISTRIBUZIONE ; Confagricoltura ; CIA Agricoltori italiani ; Coldiretti-Filiera Italia ; Copagri ; CONFETRA ; ANIA","Esame dell'atto n. 572 (Proposta di ""Linee guida per la definizione del Piano nazionale di ripresa e resilienza"")"," 1 Ottobre 2020"
"5ª (Bilancio) e 14ª (Unione europea)","ABI ; Confindustria","Esame dell'atto n. 572 (Proposta di ""Linee guida per la definizione del Piano nazionale di ripresa e resilienza"")"," 1 Ottobre 2020"
"5ª (Bilancio) e 14ª (Unione europea)","Conferenza delle Regioni e delle Province Autonome ; ANCI ; Unione Province d'Italia (UPI)","Esame dell'atto n. 572 (Proposta di ""Linee guida per la definizione del Piano nazionale di ripresa e resilienza"")","28 Settembre 2020"
"14 (Unione Europea)","MEF-RgS dr. Castaldi","Audizioni informali sull'Atto n. 426 (Affare assegnato sull'utilizzo dei fondi strutturali e d'investimento europei. Capacità di spesa e raggiungimento degli obiettivi)","30 Giugno 2020"
"14 (Unione Europea)","VC HUb ; Banca d'Italia","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","11 Giugno 2020"
"14 (Unione Europea)","ENI ; Gpenergia ; Confindustria ; EF Solare Italia","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","11 Giugno 2020"
"14 (Unione Europea)","ASSOBIBE ; Confindustria Dispositivi Medici ; CONSOB ; Federazione gomma plastica ; Assobioplastiche ; ANGEM ; AIPE ; Marevivo Onlus ; Alleanza Cooperative italiane","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)"," 9 Giugno 2020"
"14 (Unione Europea)","Assorassegne Stampa ; ANAI ; ICOM Italia ; CIC ; ANIE ; RSE ; Italia Solare ; Cogen Europe ; SNAM ; Consiglio Nazionale del Notariato ; MFSD","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)"," 8 Giugno 2020"
"14 (Unione Europea)","CIA ; Coldiretti ; Confagricoltura ; COPAGRI ; Federalimentare ; Unaitalia ; Assalzoo ; Assica ; Prof. Ferdinando Albisinni, Università degli Studi della Tuscia ; Federdistribuzione ; Centromarca","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)"," 3 Giugno 2020"
"14 (Unione Europea)","LAPET ; BCC ; ABI ; Assonime ; Assogestioni ; Prof. Massimiliano Marzo, Università degli Studi di Bologna","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","26 Maggio 2020"
"14 (Unione Europea)","Elettricità futura ; AssoESCo ; ANIGhp ; ANSEP-UNITAM ; ARERA ; Energia Libera ; FISE ASSOAMBIENTE ; Tavolo Autoconsumo","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","21 Maggio 2020"
"14 (Unione Europea)","Slc-Cgil ; Fistel-Cisl ; Uilcom-Uil ; FPA Fotografi ; Utilitalia ; Motus E ; Neste","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","19 Maggio 2020"
"14 (Unione Europea)","FNSI ; CRUI ; SIAE ; Wikimedia Italia ; Google ; Nuovo IMAIE ; FIMI ; MPA ; AISA ; GOIPE ; Creative Commons ; Hermes ; Movimento consumatori ; ANAC Autori ; Altroconsumo","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","14 Maggio 2020"
"14 (Unione Europea)","ANICA Associazione Nazionale Industrie Cinematografiche Audiovisive e Multimediali ; APA Associazione Produttori Audiovisivi ; Confindustria digitale ; FIEG Federazione Italiana Editori Giornali ; Confindustria Cultura Italia ; FAPAV Federazione per la tutela dei contenuti Audiovisivi e Multimediali ; AIB","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","12 Maggio 2020"
"14 (Unione Europea)","ANSO ; EMusa ; 100autori ; ITSRIGHT ; AIE","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)"," 7 Maggio 2020"
"14 (Unione Europea)","Corte dei Conti Corte dei Conti","Audizioni informali sull'Atto n. 426 (Affare assegnato sull'utilizzo dei fondi strutturali e d'investimento europei. Capacità di spesa e raggiungimento degli obiettivi)"," 5 Maggio 2020"
"14 (Unione Europea)","AGCOMAutorità per le garanzie nelle comunicazioni ; Vodafone IT ; Wind Tre ; ILIADILIAD ; CFWACoalizione del fixed wireless access ; Open Fiber ; TIM ; Fastweb ; ASSIRM","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)"," 5 Maggio 2020"
"14 (Unione Europea)","Confindustria Radio TV ; RAI ; Netflix ; Mediaset ; Sky","Esame del disegno di legge n. 1721 (Legge di delegazione europea 2019)","28 Aprile 2020"
"14 (Unione Europea)","Ministero dell'Ambiente direzione generale rifiuti ; FISE Assoambiente-FISE Unicircular ; Fondazione per lo sviluppo sostenibile ; Ecogeo ; Future Power ; ASSOBIOPLASTICHE ; CONAI ; COREPLA ; Federchimica Plastiscseurope Italia ; ANIE ; Centro coordinamento RAEE ; Ecodom ; PV Cycle-ECO PV","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)"," 7 Maggio 2019"
"14 (Unione Europea)","Riccardo Fuzio, Procuratore generale della Repubblica presso la Corte di cassazione","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)"," 7 Maggio 2019"
"14 (Unione Europea)","ESCo Unite ; ARERA (Autorità di Regolazione per Energia, Reti e Ambiente)","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)"," 7 Maggio 2019"
"14 (Unione Europea)","Lapet ; Anitec-Assinform","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)"," 6 Maggio 2019"
"14 (Unione Europea)","ANIA Associazione nazionale fra le imprese assicuratrici ; ASSOFONDIPENSIONE ; ASSOPREVIDENZA Associazione italiana per la previdenza complementare ; ADEPP Associazione degli enti previdenziali privati ; CNCU Consiglio nazionale dei consumatori e degli utenti ; Altroconsumo ; U.DI.CON","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)","28 Marzo 2019"
"14 (Unione Europea)","AIFM ; SIRM ; Federazione nazionale Ordini TSRM e PSTRP ; OMCEO","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)","13 Febbraio 2019"
"14 (Unione Europea)","CONSOB","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)"," 5 Febbraio 2019"
"14 (Unione Europea)","Federpesca ; Alleanza delle Cooperative italiane - Settore pesca ; Assarmatori ; Confitarma","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)","31 Gennaio 2019"
"14 (Unione Europea)","ASSONIME ; ASSOGESTIONI","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)","31 Gennaio 2019"
"14 (Unione Europea)","BANCA D'ITALIA","Esame del disegno di legge n. 944 (Legge di delegazione europea 2018)","28 Gennaio 2019"
"14 (Unione Europea)","SIAE Società Italiana degli Autori ed Editori ; ANIE Federazione Nazionale Imprese Elettrotecniche ed Elettroniche ; AIFA Agenzia Italiana del Farmaco ; Agenzia delle Dogane e dei Monopoli","Disegno di legge europea 2018 - AS 822","29 Ottobre 2018"
"14 (Unione Europea)","ISTAT","Audizioni informali sull'Atto n. 40 - Affare su ""Gli aspetti istituzionali della strategia commerciale dell'Unione europea""","25 Ottobre 2018"
"14 (Unione Europea)","Banca d'Italia","Audizioni informali sull'Atto n. 40 - Affare su ""Gli aspetti istituzionali della strategia commerciale dell'Unione europea""","25 Ottobre 2018"
"14 (Unione Europea)","ECODOM","A.S. 822 Disposizioni per l'adempimento degli obblighi derivanti dall'appartenenza dell'Italia all'U.E.","23 Ottobre 2018"
"14 (Unione Europea)","FIAIP ; FIMAA ; ANAMA ; AIR ; FIT ; AIE e UIC","A.S. 822 Disposizioni per l'adempimento degli obblighi derivanti dall'appartenenza dell'Italia all'U.E.","23 Ottobre 2018"
"14ª (Unione europea) Senato con XIV (Pol. Unione europea) Camera","Paolo Savona, Ministro per gli affari europei","Comunicazioni del Ministro per gli affari europei, Paolo Savona, sulle linee programmatiche del suo Dicastero","10 Luglio 2018"
"14 (Unione Europea) ; XIV (Pol. Unione Europea)","Beatrice Covassi, Capo della Rappresentanza in Italia della Commissione europea","Immigrazione ; Bilancio UE"," 3 Luglio 2018"
