"COMMISSIONE","NOMI","ATTO","DATA"
"7 (Pubbl. istruzione)","Audizione del Sottosegretario di Stato alla Presidenza del Consiglio dei ministri con delega allo sport","AG nn. 111 e 112 - Proposte di nomina componenti cda di Sport e salute Spa","16 Giugno 2022"
"1ª (Aff. costituzionali) e 7ª (Pubbl. istruzione)","Ministro dell'università e della ricerca (298 Kb)","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)","26 Maggio 2022"
"1ª (Aff. costituzionali) e 7ª (Pubbl. istruzione)","Audizione del dottor Paolo de Rosa e del professor Michele Belletti, esperti","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)","24 Maggio 2022"
"1ª (Aff. costituzionali) e 7ª (Pubbl. istruzione)","Audizione informale di rappresentanti di: Conferenza delle Regioni e delle Province autonome, UPI, ANPCI, Confcommercio, Confprofessioni, ANCE, OICE, FINCO, Fondazione Italia Digitale, AGDP, CODIRP, ANMIL, Comitato NO riforma Concorsi PA e Save the Children","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)","20 Maggio 2022"
"1ª (Aff. costituzionali) e 7ª (Pubbl. istruzione)","Audizione informale di rappresentanti di AGE, APEI, ANCODIS, CNAM, ANFIS, SIPED, CIDI e del prof. Eugenio Prosperetti","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)","19 Maggio 2022"
"1ª (Aff. costituzionali) e 7ª (Pubbl. istruzione)","Audizione informale di rappresentanti di WWF, ISPRA e COMIECO","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)","18 Maggio 2022"
"1ª (Aff. costituzionali) e 7ª (Pubbl. istruzione)","Audizione informale di rappresentanti di CIGIL, CISL, UIL, SNALS-Confsal e FGU-Federazione Gilda Unams","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)","18 Maggio 2022"
"1ª (Aff. costituzionali) e 7ª (Pubbl. istruzione)","Audizione informale di rappresentanti di ANIEF, ANP, AND, UDIR, DISAL, ANDIS, ADI, INDIRE, INVALSI, CUN, CNR, CUNSF, Fondazione Agnelli, FIDAE, Consulte provinciali studenti e CNSU","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)","17 Maggio 2022"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Unione nazionale di interpreti teatro e audiovisivo (UNITA) e di Writers Guild Italia","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)","10 Maggio 2022"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti della Rete degli spettatori, dell'Associazione produttori audiovisivi (APA), dell'Unione esercenti cinematografici italiani (UECI) e dell'Unione distributori italiani theatrical (UDIT)","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)"," 3 Maggio 2022"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti del Movimento studenti azione cattolica (MSAC), di Priorita' alla Scuola e del Movimento ""La Lupa""","Impatto della pandemia sugli studenti delle scuole secondarie","29 Aprile 2022"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Associazione nazionale esercenti cinema (ANEC), dell'Associazione generale industrie cine-audiovisive indipendenti (AGICI) e della Rete cinema indipendente","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)","26 Aprile 2022"
"7 (Pubbl. istruzione)","Audizione informale del Direttore Generale del Grande Progetto Pompei (gen. Di Blasio)","Sullo stato di avanzamento dei lavori del Grande progetto Pompei","20 Aprile 2022"
"7 (Pubbl. istruzione)","Audizioni informali del prof. Ermanno Arslan e del prof. Federico Barello, esperti","Affare assegnato n. 1118 (Valore culturale della moneta nei contesti archeologici)","12 Aprile 2022"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Associazione nazionale presidi (ANP) e del Consiglio superiore della pubblica istruzione (CSPI)","Impatto della pandemia sugli studenti delle scuole secondarie","12 Aprile 2022"
"7 (Pubbl. istruzione)","Audizione informale del Professor Marco Onado","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)","23 Marzo 2022"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti dell'Unione degli studenti, della Federazione degli studenti e della Rete studenti medi","Impatto della pandemia sugli studenti delle scuole secondarie","23 Marzo 2022"
"5ª (Bilancio), 7ª (Pubbl. istruzione) e 14ª (Unione europea)","Memoria - Ministro dell'università e della ricerca, Maria Cristina Messa. (651 Kb)","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""","22 Marzo 2022"
"5ª (Bilancio), 7ª (Pubbl. istruzione) e 14ª (Unione europea)","Memoria - Ministro dell'istruzione, Patrizio Bianchi. (274 Kb)","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""","22 Marzo 2022"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti dell'Associazione bancaria italiana (ABI), della Commissione nazionale per la società e la borsa (CONSOB) e della Federazione italiana delle banche di credito cooperativo - casse rurali ed artigiane (FEDERCASSE)","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)","15 Marzo 2022"
"7 (Pubbl. istruzione)","Audizione del Sottosegretario di Stato alla cultura, Lucia Borgonzoni, in merito ai progetti in corso nei siti archeologici italiani per il monitoraggio plurisistemico volto a contrastare l'impatto dei cambiamenti climatici","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)"," 9 Marzo 2022"
"7 (Pubbl. istruzione)","Audizione della professoressa Annamaria Lusardi, direttore del Comitato Edufin e del professor Fabio Fava","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)"," 1 Marzo 2022"
"7 (Pubbl. istruzione)","Audizione del Sottosegretario di Stato alla Presidenza del Consiglio dei ministri, Valentina Vezzali, in merito alla Relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021","Audizione del Sottosegretario di Stato alla Presidenza del Consiglio dei ministri, Valentina Vezzali, in merito alla Relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021"," 1 Marzo 2022"
"7 (Pubbl. istruzione)","Audizione informale del Capo Dipartimento tutela, clientela ed educazione finanziaria della Banca d'Italia, dottoressa Magda Bianco, e del consigliere Beppe Ghisolfi, dell'Istituto mondiale delle casse di riparmio (WSBI)","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)","23 Febbraio 2022"
"7 (Pubbl. istruzione)","Audizione del Ministro della cultura in merito alla Relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021","Audizione del Ministro dell'istruzione sui contenuti della Proposta di Piano nazionale di ripresa e resilienza (PNRR) di cui al Doc. XXVII, n. 18","22 Febbraio 2022"
"7 (Pubbl. istruzione)","Audizione informale del Direttore generale della Direzione generale archivi del Ministero della cultura e del Direttore dell'Istituto generale per gli archivi","Affare Assegnato n. 873 (Rilancio del settore archivistico)","18 Gennaio 2022"
"7 (Pubbl. istruzione)","Audizione di rappresentanti dell'Archivio centrale dello Stato","Affare Assegnato n. 873 (Rilancio del settore archivistico)","11 Gennaio 2022"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti dell'Associazione SOS Archivi, dell'Associazione nazionale archivistica italiana (ANAI), della Direttrice della Scuola di Specializzazione in ""Beni archivistici e librari"" e del Prof. Giovanni Paoloni, esperto","Affare Assegnato n. 873 (Rilancio del settore archivistico)","14 Dicembre 2021"
"7 (Pubbl. istruzione)","Audizione informale del Direttore della Fondazione Scuola per i beni e le attività culturali (SBAC)","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)"," 1 Dicembre 2021"
"7 (Pubbl. istruzione)","Audizione informale del Direttore generale della Direzione Generale dei Musei del Ministero della Cultura, dottor Osanna","Affare assegnato n. 916 (Materiali per allestimenti museali)"," 9 Novembre 2021"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti della Fondazione Astrid, della Fondazione Agnelli, della Confindustria e dell'Associazione Fondazioni ITS Italia","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)"," 2 Novembre 2021"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti dell'INDIRE, dell'ANVUR, della CRUI e dell'Associazione nazionale enti di formazione professionale","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)"," 2 Novembre 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti del Dipartimento della Protezione civile","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","27 Ottobre 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti di Confartigianato imprese, CNA, Confcommercio e FGU Gilda","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)","26 Ottobre 2021"
"7 (Pubbl. istruzione)","Audizione del Ministro dell'università e della ricerca sull'impatto dei cambiamenti climatici sui beni culturali e sul paesaggio","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","26 Ottobre 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti del Consiglio nazionale delle ricerche (CNR) e del professor Roberto Balzani, esperto","Affare assegnato n. 916 (Materiali per allestimenti museali)","19 Ottobre 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti di CGIL, CISL e UIL","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)","19 Ottobre 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Istituto Restauro Roma (IRR), del Labirinto della Masone di Fontanellato e dell'Associazione nazionale musei di enti locali e istituzionali (ANMLI)","Affare assegnato n. 916 (Materiali per allestimenti museali)"," 5 Ottobre 2021"
"7 (Pubbl. istruzione)","Audizione del Presidente del CNR","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)","22 Settembre 2021"
"7 (Pubbl. istruzione)","Audizione informale della prof.ssa Maria Cristina Carile e di rappresentanti dell'Istituto centrale per il restauro (ICR)","Affare assegnato n. 916 (Materiali per allestimenti museali)","21 Settembre 2021"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti del Consiglio nazionale degli Attuari, della Federazione degli Ordini dei farmacisti italiani (FOFI), dell'Associazione medici dirigenti (ANAAO ASSOMED), del Consiglio nazionale ordine assistenti sociali (CNOAS), del Consiglio nazionale dei geologi e del Collegio nazionale degli agrotecnici e degli agrotecnici laureati","DDL N. 2305 (Disposizioni in materia di titoli universitari abilitanti)","14 Settembre 2021"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti di Associazione dottorandi e dottori di ricerca (ADI), Associazione nazionale docenti universitari (ANDU), Associazione ricercatori tempo determinato (ARTeD), Università manifesta, Comitato nazionale universitario (CNU) e Rete 29 Aprile","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)","14 Settembre 2021"
"7 (Pubbl. istruzione)","Audizione di rappresentanti della CRUI, del CUN e della CONPER","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)"," 8 Settembre 2021"
"7 (Pubbl. istruzione)","Audizione del Ministro della cultura sull'impatto dei cambiamenti climatici sui beni culturali e sul paesaggio","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)"," 8 Settembre 2021"
"7 (Pubbl. istruzione)","Audizione di rappresentanti di Federazione Gilda Unams, Precari CNR e Consiglio nazionale studenti universitari (CNSU)","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)"," 4 Agosto 2021"
"7 (Pubbl. istruzione)","Audizione del Ministro della transizione ecologica sull'impatto dei cambiamenti climatici sui beni culturali e sul paesaggio","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","28 Luglio 2021"
"7 (Pubbl. istruzione)","Audizione di rappresentanti di CGIL, CISL e UIL","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)","27 Luglio 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti della Conferenza nazionale docenti Jazz Afam e dell'Associazione nazionale docenti (AND)","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)","21 Luglio 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'United Nations Framework Convention on Climate Change (UNFCCC)","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","21 Luglio 2021"
"7 (Pubbl. istruzione)","Audizione informale del Commissario straordinario Fondazioni lirico-sinfoniche sullo stato di attuazione dei piani di risanamento delle Fondazioni lirico-sinfoniche","Fondazioni lirico-sinfoniche","20 Luglio 2021"
"7 (Pubbl. istruzione)","Audizione informale della dottoressa Anne Grady, esperta in Cultural Heritage","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","13 Luglio 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Agenzia del Demanio e dell'Unesco","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)"," 6 Luglio 2021"
"7 (Pubbl. istruzione)","Audizione informale del prof. Francesco Corso, esperto, e di rappresentanti dell'Accademia nazionale di danza (AND)","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)","30 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale del dottor Mario Tozzi, esperto","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","29 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Istituto superiore per la protezione e la ricerca ambientale (ISPRA), e di ICOMOS Italia","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","23 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale del Vice Direttore Rai Cultura e i rappresentanti dell'Istat","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","22 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti di Fridays For Future e della dottoressa Jolanda Patruno, esperta","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)","16 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale dell'Avvocato dello Stato Lorenzo D'Ascia","Affare assegnato n. 566 (Restituzione di beni culturali illecitamente esportati)","16 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti di FLC CGIL, CISL e CGS (Confederazione generale sindacale)","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)","15 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale dell'avv. Giuditta Giardini e del dott. Stefano Alessandrini, esperti","Affare assegnato n. 566 (Restituzione di beni culturali illecitamente esportati)"," 1 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale del Gen. Roberto Riccardi e dell'avv. Fabio dell'Aversana, esperti","Affare assegnato n. 566 (Restituzione di beni culturali illecitamente esportati)"," 1 Giugno 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti della Conferenza nazionale studenti degli ISSM (CNSI) e della Rete nazionale dei licei musicali e coreutici","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)","25 Maggio 2021"
"7 (Pubbl. istruzione)","Audizioni informali di rappresentanti del Comitato per l'apprendimento pratico della musica e per gli studenti (CNAPM) e della Conferenza dei Direttori dei conservatori di musica","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)","19 Maggio 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti della Conferenza delle Regioni e delle Province autonome","Affare assegnato n. 590 (Promozione di cammini interregionali quali itinerari culturali)","18 Maggio 2021"
"7ª (Pubbl. istruzione) e 11ª (Lavoro)","Audizione informale di rappresentanti dell'INPS","DDL NN. 1231 e connessi (Statuto delle arti e dei lavoratori nel settore della cultura)","18 Maggio 2021"
"7ª (Pubbl. istruzione) e 11ª (Lavoro)","Audizioni informali di rappresentanti dell'Autonomo sindacato audiovisivi, di CGIL, di CISL, di UIL e della Federazione italiana autonoma lavoratori dello spettacolo (FIALS)","DDL NN. 1231 e connessi (Statuto delle arti e dei lavoratori nel settore della cultura)","11 Maggio 2021"
"7ª (Pubbl. istruzione) e 11ª (Lavoro)","Audizione informale del Direttore Generale della Direzione generale dei rapporti lavoro delle relazioni industriali del Ministero del lavoro e delle politiche sociali, dell'Ispettorato nazionale del lavoro e dell'Associazione Comma 2","DDL NN. 1231 e connessi (Statuto delle arti e dei lavoratori nel settore della cultura)","11 Maggio 2021"
"7ª (Pubbl. istruzione) Senato con VII (Cultura) Camera","Audizione del Sottosegretario di Stato alla Presidenza del Consiglio dei ministri con delega allo sport sulle linee programmatiche del Governo in materia di sport","Audizione del Sottosegretario di Stato alla Presidenza del Consiglio dei ministri sulle linee programmatiche del Governo in materia di sport"," 5 Maggio 2021"
"7 (Pubbl. istruzione)","Audizione informale del Coordinatore del Comitato tecnico scientifico, Franco Locatelli","Affare assegnato n. 621 (Impatto della didattica digitale integrata (DDI) sui processi di apprendimento e sul benessere psicofisico degli studenti)"," 4 Maggio 2021"
"7ª (Pubbl. istruzione) Senato con VII (Cultura) Camera","Audizione del Ministro dell'istruzione sulle linee programmatiche del suo Dicastero","Audizione del Ministro dell'istruzione sulle linee programmatiche del suo Dicastero"," 4 Maggio 2021"
"7 (Pubbl. istruzione)","Audizione di rappresentanti della Conferenza delle Regioni e delle Province autonome","Indagine conoscitiva sulla condizione studentesca nelle università e sul precariato nella ricerca universitaria"," 4 Maggio 2021"
"7 (Pubbl. istruzione)","Audizione informale del prof. Pileri, della dott.ssa Zanni e del dottor Attolico, esperti e di rappresentanti di Federtrek","Affare assegnato n. 590 (Promozione di cammini interregionali quali itinerari culturali)","28 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale del'Autorità Garante per la protezione dei dati personali","Affare assegnato n. 621 (Impatto della didattica digitale integrata (DDI) sui processi di apprendimento e sul benessere psicofisico degli studenti)","27 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Associazione italiana Via Romea Germanica, di Sviluppumbria, della Rete Cammini del Sud, dell'Associazione movimento lento, degli Amici del Cammino di Sant'Agostino e del dott. Bambi, esperto","Affare assegnato n. 590 (Promozione di cammini interregionali quali itinerari culturali)","20 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale dell'Autorità garante per l'infanzia e l'adolescenza","Atto n. 621 - Impatto della didattica digitale integrata (DDI) sui processi di apprendimento e sul benessere psicofisico degli studenti","20 Aprile 2021"
"7 (Pubbl. istruzione)","DG MUR - Dott.ssa Gargano (2233 Kb)","Indagine conoscitiva sulla condizione studentesca nelle università e sul precariato nella ricerca universitaria","14 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale dello scrittore Paolo Rumiz, del dottor Federico Ignesti, assessore al turismo dell'Unione montana dei comuni del Mugello e di rappresentanti dell'Associazione cammino di San Francesco di Paola e di Federcammini","Affare assegnato n. 590 (Promozione di cammini interregionali quali itinerari culturali)","13 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Associazione italiana genitori (AGE), del Movimento italiano genitori (MOIGE), del Forum nazionale delle Associazioni dei genitori della scuola (FONAGS), dell'Associazione genitori scuole cattoliche (AGESC), della Federazione italiana per il superamento dell'handicap (FISH) e della Federazione tra le Associazioni nazionali delle persone con disabilità (FAND)","Affare assegnato n. 621 (Impatto della didattica digitale integrata (DDI) sui processi di apprendimento e sul benessere psicofisico degli studenti)","13 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti della Conferenza delle Regioni e delle Province autonome","Affare assegnato n. 690 (Riapertura delle scuole e sul recupero delle carenze formative)"," 8 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione del Direttore della polizia postale","Indagine conoscitiva sull'impatto del digitale sugli studenti, con particolare riferimento ai processi di apprendimento"," 7 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale del Forum delle Associazioni professionali di docenti e dirigenti (FONADDS), dell'Associazione nazionale dirigenti pubblici e alte professionalità della scuola (ANP), dell'Associazione nazionale dei dirigenti scolastici, delle professionalità dell'area dell'istruzione e della ricerca (UDIR) della Federazione nazionale dei dirigenti e delle alte professionalità della funzione pubblica (FP CIDA) dell'Associazione per la Scuola della Repubblica e dell'Associazione nazionale insegnanti e formatori (ANIEF)","Affare assegnato n. 621 (Impatto della didattica digitale integrata (DDI) sui processi di apprendimento e sul benessere psicofisico degli studenti)"," 1 Aprile 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti de La Francigena dei Sanniti, dell'Associazione Amici dei Cammini Francigeni di Sicilia, del Sindaco di Vicchio, del Direttore della Fondazione FS Italiane e di rappresentanti di Terre di Mezzo editore","Affare assegnato n. 590 (Promozione di cammini interregionali quali itinerari culturali)","30 Marzo 2021"
"7 (Pubbl. istruzione)","Audizione informale del professore Franco Cardini; del dottor Massimo Tedeschi, presidente dell'Associazione europea vie Francigene; del dottor Andrea Massari, coordinatore regionale Emilia Romagna comuni via Francigena; del dottor Alberto Tirelli, assessore al turismo del comune di Siena e del dottor Giampaolo Tellini, sindaco del comune di Chiusi della Verna","Affare assegnato n. 590 (Promozione di cammini interregionali quali itinerari culturali)","23 Marzo 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti della Conferenza dei direttori delle Accademie delle belle arti, della Conferenza dei direttori dei Conservatori, del Consiglio universitario nazionale (CUN) del Consiglio nazionale studenti universitari (CNSU) e dell'Associazione nazionale degli organismi per il diritto allo studio universitario (ANDISU)","Doc. XXVII, n. 18 Proposta di ""Piano nazionale di ripresa e resilienza""","16 Marzo 2021"
"7ª (Pubbl. istruzione) Senato con VII (Cultura) Camera","Audizione del Ministro dell'istruzione sui contenuti della Proposta di Piano nazionale di ripresa e resilienza (PNRR) di cui al Doc. XXVII, n. 18","Audizione del Ministro dell'istruzione sui contenuti della Proposta di Piano nazionale di ripresa e resilienza (PNRR) di cui al Doc. XXVII, n. 18","16 Marzo 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Associazione generale italiana dello spettacolo (AGIS), della Federvivo, dell'Associazione nazionale fondazioni lirico sinfoniche (ANFOLS), dell'Istituto nazionale per la valutazione del sistema educativo di istruzione e di formazione (INVALSI), dell'Istituto nazionale di documentazione innovazione e ricerca educativa (INDIRE), dell'Associazione rete fondazioni ITS Italia, del Forum nazionale delle associazioni studentesche e della Fondazione Agnelli","Doc. XXVII, n. 18 Proposta di ""Piano nazionale di ripresa e resilienza"""," 9 Marzo 2021"
"7 (Pubbl. istruzione)","Audizione informale degli Assessori alla cultura delle città di Trieste, Bologna, Firenze, Roma, Napoli e Cagliari","Condizioni del settore cultura e dei suoi lavoratori nel corso della pandemia"," 4 Marzo 2021"
"7 (Pubbl. istruzione)","Audizione informale degli Assessori alla cultura delle città di Torino, Genova, Milano e Venezia","Condizioni del settore cultura e dei suoi lavoratori nel corso della pandemia"," 4 Marzo 2021"
"7 (Pubbl. istruzione)","Audizione informale del professor Massimo Margottini, ordinario di didattica generale, Università degli Studi Roma Tre, del professoressa Anna Maria Giannini, ordinario di psicologia, Università degli Studi di Roma ""La Sapienza"" e il dottor Marco De Rossi, amministratore delegato di WeSchool, piattaforma di classe digitale","Affare assegnato n. 621 (Impatto della didattica digitale integrata (DDI) sui processi di apprendimento e sul benessere psicofisico degli studenti)"," 2 Marzo 2021"
"7 (Pubbl. istruzione)","Audizione informale della Dott.ssa Cinzia Zincone, Provveditore del Provveditorato Interregionale per le Opere Pubbliche Veneto Trentino-Alto Adige Friuli Venezia-Giulia, dell'arch. Elisabetta Spitz, Commissario Straordinario per il completamento del Mo.SE., dell'arch. Giotta, collaboratrice del Commissario, dell'avv. Giuseppe Fiengo, già Amministratore Straordinario del Consorzio Venezia Nuova, dell'ing. Daniele Rinaldo, progettista delle barriere in vetro Basilica San Marco, del dott. Devis Rizzo - Presidente di KOSTRUTTIVA, del prof. Stefano Boato e della dott.ssa Lidia Fersuoch, membro del direttivo di Italia Nostra","Affare assegnato n. 607 (Adozione di misure di salvaguardia e tutela di piazza San Marco a Venezia, con specifico riferimento al progetto per la protezione dell'insula di piazza San Marco dalle maree fino a 110 cm)","25 Febbraio 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti di Sport per tutti (UISP), Centro sportivo italiano (CSI), Associazione italiana Cultura e Sport (AICS), CGIL, CISL e UIL","DDL n. 2077 (dl n. 5/2021 CONI)","16 Febbraio 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti del CONI e di Sport e Salute SPA","DDL n. 2077 (dl n. 5/2021 CONI)","16 Febbraio 2021"
"7 (Pubbl. istruzione)","Audizione informale di rappresentanti dell'Unione superiore maggiori d'Italia (USMI) e della Conferenza italiana superiori maggiori (CISM), del Consorzio ELIS e del Coordinamento nazionale pedagogisti ed educatori (CONPED)","Affare assegnato n. 621 (Impatto della didattica digitale integrata (DDI) sui processi di apprendimento e sul benessere psicofisico degli studenti)"," 9 Febbraio 2021"
