"COMMISSIONE","NOMI","ATTO","DATA"
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","prof. Eugenio Prosperetti","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-19
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","WWF","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","ISPRA","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","COMIECO","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","CIGIL","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","CISL","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","UIL","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","SNALS-Confsal","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","FGU Federazione Gilda Unams","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-18
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","ANIEF","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","ANP","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","AND","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","UDIR","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","DISAL","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","ANDIS","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","ADI","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","INDIRE","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","INVALSI","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","CUN","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","CNR","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","CUNSF","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","Fondazione Agnelli","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","FIDAE","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","Consulte provinciali studenti","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"1 (Aff. costituzionali) ; 7 (Pubbl. istruzione)","CNSU","DDL 2598 (d-l 36/2022 - ulteriori misure attuazione PNRR)",2022-05-17
"7 (Pubbl. istruzione)","Unione nazionale di interpreti teatro e audiovisivo (UNITA)","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-05-10
"7 (Pubbl. istruzione)","Writers Guild Italia","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-05-10
"7 (Pubbl. istruzione)","Rete degli spettatori","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-05-03
"7 (Pubbl. istruzione)","Associazione produttori audiovisivi (APA)","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-05-03
"7 (Pubbl. istruzione)","Unione esercenti cinematografici italiani (UECI)","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-05-03
"7 (Pubbl. istruzione)","Unione distributori italiani theatrical (UDIT)","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-05-03
"7 (Pubbl. istruzione)","Movimento studenti azione cattolica (MSAC)","Impatto della pandemia sugli studenti delle scuole secondarie",2022-04-29
"7 (Pubbl. istruzione)","Priorita' alla Scuola","Impatto della pandemia sugli studenti delle scuole secondarie",2022-04-29
"7 (Pubbl. istruzione)","Movimento ""La Lupa""","Impatto della pandemia sugli studenti delle scuole secondarie",2022-04-29
"7 (Pubbl. istruzione)","Associazione nazionale esercenti cinema (ANEC)","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-04-26
"7 (Pubbl. istruzione)","Associazione generale industrie cine audiovisive indipendenti (AGICI)","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-04-26
"7 (Pubbl. istruzione)","Rete cinema indipendente","DDL N. 2147 (imprese cinematografiche e audiovisive indipendenti)",2022-04-26
"7 (Pubbl. istruzione)","Direttore Generale del Grande Progetto Pompei (gen. Di Blasio)","Sullo stato di avanzamento dei lavori del Grande progetto Pompei",2022-04-20
"7 (Pubbl. istruzione)","prof. Ermanno Arslan","Affare assegnato n. 1118 (Valore culturale della moneta nei contesti archeologici)",2022-04-12
"7 (Pubbl. istruzione)","prof. Federico Barello, esperti","Affare assegnato n. 1118 (Valore culturale della moneta nei contesti archeologici)",2022-04-12
"7 (Pubbl. istruzione)","Associazione nazionale presidi (ANP)","Impatto della pandemia sugli studenti delle scuole secondarie",2022-04-12
"7 (Pubbl. istruzione)","Consiglio superiore della pubblica istruzione (CSPI)","Impatto della pandemia sugli studenti delle scuole secondarie",2022-04-12
"7 (Pubbl. istruzione)","Professor Marco Onado","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-03-23
"7 (Pubbl. istruzione)","Unione degli studenti","Impatto della pandemia sugli studenti delle scuole secondarie",2022-03-23
"7 (Pubbl. istruzione)","Federazione degli studenti","Impatto della pandemia sugli studenti delle scuole secondarie",2022-03-23
"7 (Pubbl. istruzione)","Rete studenti medi","Impatto della pandemia sugli studenti delle scuole secondarie",2022-03-23
"5 (Bilancio) ; 7 (Pubbl. istruzione) ; 14 (Unione europea)","Ministro dell'università e della ricerca, Maria Cristina Messa","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""",2022-03-22
"5 (Bilancio) ; 7 (Pubbl. istruzione) ; 14 (Unione europea)","Ministro dell'istruzione, Patrizio Bianchi","Esame dell'affare assegnato n. 1055: (Documento CCLXIII, n. 1) ""Prima relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021""",2022-03-22
"7 (Pubbl. istruzione)","Associazione bancaria italiana (ABI)","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-03-15
"7 (Pubbl. istruzione)","Commissione nazionale per la società e la borsa (CONSOB)","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-03-15
"7 (Pubbl. istruzione)","Federazione italiana delle banche di credito cooperativo casse rurali ed artigiane (FEDERCASSE)","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-03-15
"7 (Pubbl. istruzione)","Sottosegretario di Stato alla cultura, Lucia Borgonzoni","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2022-03-09
"7 (Pubbl. istruzione)","professoressa Annamaria Lusardi, direttore del Comitato Edufin","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-03-01
"7 (Pubbl. istruzione)","professor Fabio Fava","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-03-01
"7 (Pubbl. istruzione)","Sottosegretario di Stato alla Presidenza del Consiglio dei ministri, Valentina Vezzali","Audizione del Sottosegretario di Stato alla Presidenza del Consiglio dei ministri, Valentina Vezzali, in merito alla Relazione sullo stato di attuazione del Piano nazionale di ripresa e resilienza (PNRR), riferita all'anno 2021",2022-03-01
"7 (Pubbl. istruzione)","Capo Dipartimento tutela, clientela ed educazione finanziaria della Banca d'Italia, dottoressa Magda Bianco,","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-02-23
"7 (Pubbl. istruzione)","consigliere Beppe Ghisolfi, dell'Istituto mondiale delle casse di riparmio (WSBI)","DDL N. 2307 e connessi (insegnamento dell'educazione economica e finanziaria)",2022-02-23
"7 (Pubbl. istruzione)","Ministro della cultura","Audizione del Ministro dell'istruzione sui contenuti della Proposta di Piano nazionale di ripresa e resilienza (PNRR) di cui al Doc. XXVII, n. 18",2022-02-22
"7 (Pubbl. istruzione)","Direttore generale della Direzione generale archivi del Ministero della cultura e del Direttore dell'Istituto generale per gli archivi","Affare Assegnato n. 873 (Rilancio del settore archivistico)",2022-01-18
"7 (Pubbl. istruzione)","Archivio centrale dello Stato","Affare Assegnato n. 873 (Rilancio del settore archivistico)",2022-01-11
"7 (Pubbl. istruzione)","Associazione SOS Archivi","Affare Assegnato n. 873 (Rilancio del settore archivistico)",2021-12-14
"7 (Pubbl. istruzione)","Associazione nazionale archivistica italiana (ANAI)","Affare Assegnato n. 873 (Rilancio del settore archivistico)",2021-12-14
"7 (Pubbl. istruzione)","Direttrice della Scuola di Specializzazione in ""Beni archivistici e librari""","Affare Assegnato n. 873 (Rilancio del settore archivistico)",2021-12-14
"7 (Pubbl. istruzione)","Prof. Giovanni Paoloni, esperto","Affare Assegnato n. 873 (Rilancio del settore archivistico)",2021-12-14
"7 (Pubbl. istruzione)","Direttore della Fondazione Scuola per i beni e le attività culturali (SBAC)","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-12-01
"7 (Pubbl. istruzione)","Direttore generale della Direzione Generale dei Musei del Ministero della Cultura, dottor Osanna","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-11-09
"7 (Pubbl. istruzione)","Fondazione Astrid","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","Fondazione Agnelli","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","Confindustria","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","Associazione Fondazioni ITS Italia","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","INDIRE","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","ANVUR","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","CRUI","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","Associazione nazionale enti di formazione professionale","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-11-02
"7 (Pubbl. istruzione)","Dipartimento della Protezione civile","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-10-27
"7 (Pubbl. istruzione)","Confartigianato imprese","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-10-26
"7 (Pubbl. istruzione)","CNA","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-10-26
"7 (Pubbl. istruzione)","Confcommercio","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-10-26
"7 (Pubbl. istruzione)","FGU Gilda","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-10-26
"7 (Pubbl. istruzione)","Ministro dell'università e della ricerca","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-10-26
"7 (Pubbl. istruzione)","Consiglio nazionale delle ricerche (CNR)","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-10-19
"7 (Pubbl. istruzione)","professor Roberto Balzani, esperto","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-10-19
"7 (Pubbl. istruzione)","CGIL","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-10-19
"7 (Pubbl. istruzione)","CISL","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-10-19
"7 (Pubbl. istruzione)","UIL","DDL N. 2333 (Sistema di istruzione e formazione tecnica superiore in attuazione del PNRR)",2021-10-19
"7 (Pubbl. istruzione)","Istituto Restauro Roma (IRR)","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-10-05
"7 (Pubbl. istruzione)","Labirinto della Masone di Fontanellato","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-10-05
"7 (Pubbl. istruzione)","Associazione nazionale musei di enti locali e istituzionali (ANMLI)","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-10-05
"7 (Pubbl. istruzione)","Presidente del CNR","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-22
"7 (Pubbl. istruzione)","prof.ssa Maria Cristina Carile","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-09-21
"7 (Pubbl. istruzione)","Istituto centrale per il restauro (ICR)","Affare assegnato n. 916 (Materiali per allestimenti museali)",2021-09-21
"7 (Pubbl. istruzione)","Consiglio nazionale degli Attuari","DDL N. 2305 (Disposizioni in materia di titoli universitari abilitanti)",2021-09-14
"7 (Pubbl. istruzione)","Federazione degli Ordini dei farmacisti italiani (FOFI)","DDL N. 2305 (Disposizioni in materia di titoli universitari abilitanti)",2021-09-14
"7 (Pubbl. istruzione)","Associazione medici dirigenti (ANAAO ASSOMED)","DDL N. 2305 (Disposizioni in materia di titoli universitari abilitanti)",2021-09-14
"7 (Pubbl. istruzione)","Consiglio nazionale ordine assistenti sociali (CNOAS)","DDL N. 2305 (Disposizioni in materia di titoli universitari abilitanti)",2021-09-14
"7 (Pubbl. istruzione)","Consiglio nazionale dei geologi","DDL N. 2305 (Disposizioni in materia di titoli universitari abilitanti)",2021-09-14
"7 (Pubbl. istruzione)","Collegio nazionale degli agrotecnici e degli agrotecnici laureati","DDL N. 2305 (Disposizioni in materia di titoli universitari abilitanti)",2021-09-14
"7 (Pubbl. istruzione)","Associazione dottorandi e dottori di ricerca (ADI)","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-14
"7 (Pubbl. istruzione)","Associazione nazionale docenti universitari (ANDU)","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-14
"7 (Pubbl. istruzione)","Associazione ricercatori tempo determinato (ARTeD)","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-14
"7 (Pubbl. istruzione)","Università manifesta","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-14
"7 (Pubbl. istruzione)","Comitato nazionale universitario (CNU)","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-14
"7 (Pubbl. istruzione)","Rete 29 Aprile","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-14
"7 (Pubbl. istruzione)","CRUI","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-08
"7 (Pubbl. istruzione)","CUN","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-08
"7 (Pubbl. istruzione)","CONPER","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-09-08
"7 (Pubbl. istruzione)","Ministro della cultura","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-09-08
"7 (Pubbl. istruzione)","Federazione Gilda Unams","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-08-04
"7 (Pubbl. istruzione)","Precari CNR","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-08-04
"7 (Pubbl. istruzione)","Consiglio nazionale studenti universitari (CNSU)","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-08-04
"7 (Pubbl. istruzione)","Ministro della transizione ecologica","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-07-28
"7 (Pubbl. istruzione)","CGIL","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-07-27
"7 (Pubbl. istruzione)","CISL","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-07-27
"7 (Pubbl. istruzione)","UIL","DDL N. 2285 e connessi (attività di ricerca e reclutamento di ricercatori)",2021-07-27
"7 (Pubbl. istruzione)","Conferenza nazionale docenti Jazz Afam","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)",2021-07-21
"7 (Pubbl. istruzione)","Associazione nazionale docenti (AND)","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)",2021-07-21
"7 (Pubbl. istruzione)","United Nations Framework Convention on Climate Change (UNFCCC)","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-07-21
"7 (Pubbl. istruzione)","Commissario straordinario Fondazioni lirico sinfoniche","Fondazioni lirico-sinfoniche",2021-07-20
"7 (Pubbl. istruzione)","dottoressa Anne Grady, esperta in Cultural Heritage","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-07-13
"7 (Pubbl. istruzione)","Agenzia del Demanio","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-07-06
"7 (Pubbl. istruzione)","Unesco","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-07-06
"7 (Pubbl. istruzione)","prof. Francesco Corso, esperto,","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)",2021-06-30
"7 (Pubbl. istruzione)","Accademia nazionale di danza (AND)","DDL n. 2020 (delega al Governo per il riordino degli studi artistici, musicali e coreutici)",2021-06-30
"7 (Pubbl. istruzione)","dottor Mario Tozzi, esperto","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-06-29
"7 (Pubbl. istruzione)","Istituto superiore per la protezione e la ricerca ambientale (ISPRA)","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-06-23
"7 (Pubbl. istruzione)","ICOMOS Italia","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-06-23
"7 (Pubbl. istruzione)","Conferenza nazionale studenti degli ISSM (CNSI)","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-06-22
"7 (Pubbl. istruzione)","Rete nazionale dei licei musicali e coreutici","Affare assegnato n. 808 (Impatto cambiamenti climatici sui beni culturali e sul paesaggio)",2021-06-22
