"COMMISSIONE","NOMI","ATTO","DATA"
"13 (Ambiente)","GREENPEACE","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-08
"13 (Ambiente)","Prof.ssa Fraschetti, UNIVERSITA' DEGLI STUDI DI NAPOLI FEDERICO II","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-08
"13 (Ambiente)","CNR-ISMAR","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-08
"13 (Ambiente)","CENTRO ITALIANO PER LA RIQUALIFICAZIONE FLUVIALE","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-08
"13 (Ambiente)","Prof. Boero, Università degli Studi di Napoli Federico II","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-08
"13 (Ambiente)","ANBI","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-02
"13 (Ambiente)","CONSIGLIO NAZIONALE GEOLOGI","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-02
"13 (Ambiente)","WWF","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-02
"13 (Ambiente)","FEDERPARCHI","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-02
"13 (Ambiente)","COMIECO","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","COBAT","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","CORIPET","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","CENTROAL","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","ERION","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","CIC","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","CONAI","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","ASSORIMAP-UNIRAMA-ASSOFERMET","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","POLIECO","Doc. XXVII, n. 18 (Piano nazionale di ripresa e resilienza)",2020-03-01
"13 (Ambiente)","Confcommercio","ddl 1131 (Rigenerazione urbana)",2020-02-01
"13 (Ambiente)","Scenari immobiliari","ddl 1131 (Rigenerazione urbana)",2020-01-21
"13 (Ambiente)","ISPRA","ddl 1131 (Rigenerazione urbana)",2020-01-18
"13 (Ambiente)","Legambiente","ddl 1131 (Rigenerazione urbana)",2020-11-18
"13 (Ambiente)","CISL","ddl 1131 (Rigenerazione urbana)",2020-11-17
"13 (Ambiente)","UIL","ddl 1131 (Rigenerazione urbana)",2020-11-17
"13 (Ambiente)","FAI-INU-Slow Food Italia-WWF","ddl 1131 (Rigenerazione urbana)",2020-11-17
"13 (Ambiente)","CGIL","ddl 1131 (Rigenerazione urbana)",2020-11-17
"13 (Ambiente)","Forum nazionale del terzo settore","ddl 1131 (Rigenerazione urbana)",2020-11-03
"13 (Ambiente)","Confindustria-Assoimmobiliare","ddl 1131 (Rigenerazione urbana)",2020-11-03
"13 (Ambiente)","OICE","ddl 1131 (Rigenerazione urbana)",2020-11-03
"13 (Ambiente)","SUNIA","ddl 1131 (Rigenerazione urbana)",2020-10-27
"13 (Ambiente)","ANCE (Associazione nazionale costruttori edili)","ddl 1131 (Rigenerazione urbana)",2020-10-27
"13 (Ambiente)","Federdistribuzione","ddl 1131 (Rigenerazione urbana)",2020-10-27
"13 (Ambiente)","Sicet","AS 1302 ; 1981 ; 1943 ; 970 ; 1131",2020-10-27
"13 (Ambiente)","Università degli studi di Salerno","ddl 1131 (Rigenerazione urbana)",2020-10-21
"13 (Ambiente)","Politecnico di Milano","ddl 1131 (Rigenerazione urbana)",2020-10-21
"13 (Ambiente)","Alleanza delle Cooperative italiane","ddl 1131 (Rigenerazione urbana)",2020-10-21
"13 (Ambiente)","Guardia di Finanza","DDL 1571 e connessi (legge ""SalvaMare"")",2020-10-12
"13 (Ambiente)","Corpo delle capitanerie di porto Guardia costiera","DDL 1571 e connessi (legge ""SalvaMare"")",2020-10-12
"13 (Ambiente)","Assoporti","DDL 1571 e connessi (legge ""SalvaMare"")",2020-10-12
"13 (Ambiente)","Ispra","DDL 1571 e connessi (legge ""SalvaMare"")",2020-10-12
"13 (Ambiente)","Fise Assoambiente","DDL 1571 e connessi (legge ""SalvaMare"")",2020-09-29
"13 (Ambiente)","Ansep Unitam","DDL 1571 e connessi (legge ""SalvaMare"")",2020-09-29
"13 (Ambiente)","ENEA","DDL 1571 e connessi (legge ""SalvaMare"")",2020-09-28
"13 (Ambiente)","Società geologica italiana","DDL 1571 e connessi (legge ""SalvaMare"")",2020-09-28
"13 (Ambiente)","Stazione zoologica Anton Dohrn","DDL 1571 e connessi (legge ""SalvaMare"")",2020-09-28
"13 (Ambiente)","Coordinamento pesca dell'alleanza delle cooperative italiane","DDL 1571 e connessi (legge ""SalvaMare"")",2020-09-28
"13 (Ambiente)","Università di Siena","DDL 1571 e connessi (legge ""SalvaMare"")",2020-09-28
"13 (Ambiente)","CIC","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-26
"13 (Ambiente)","CONAI","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-26
"13 (Ambiente)","ARERA","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-26
"13 (Ambiente)","prof. Gianfranco Amendola","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-26
"13 (Ambiente)","ANCI","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-26
"13 (Ambiente)","AIC","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-19
"13 (Ambiente)","prof. Enrico Maria Mosconi","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-19
"13 (Ambiente)","CNA","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-19
"13 (Ambiente)","prof. Vincenzo Belgiorno","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-19
"13 (Ambiente)","Confindustria Cisambiente","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-19
"13 (Ambiente)","ANFIMA","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-18
"13 (Ambiente)","Unicircular","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-18
"13 (Ambiente)","Federazione Carta e Grafica","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-18
"13 (Ambiente)","FISE Assoambiente","AG 166-167-168-169 (pacchetto economia circolare)",2020-05-18
"13 (Ambiente)","Reti Professioni Tecniche","AS 1631 (DL n. 123/2019 - sisma)",2020-12-05
"13 (Ambiente)","SINDACO VISSO","AS 1631 (DL n. 123/2019 - sisma)",2020-12-05
"13 (Ambiente)","Sindaco di Norcia","AS 1631 (DL n. 123/2019 - sisma)",2020-12-05
"13 (Ambiente)","ANCE","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","Elettricità futura","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","ISPRA","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","Italian Climate Network","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","Confindustria - ANCMA","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","ASSOBIBE","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","Ecogeo","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","Confapi","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","CGIL","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","ANBI","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","ENEL","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","UPI","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","AIRP","AS 1547 (d-l n. 111/2019 clima)",2020-10-29
"13 (Ambiente)","Save the planet onlus","AS 1547 (d-l n. 111/2019 clima)",2020-10-28
"13 (Ambiente)","Legambiente","AS 1547 (d-l n. 111/2019 clima)",2020-10-28
"13 (Ambiente)","R.E TE. imprese","AS 1547 (d-l n. 111/2019 clima)",2020-10-28
"13 (Ambiente)","ANEV","AS 1547 (d-l n. 111/2019 clima)",2020-10-28
"13 (Ambiente)","Fondazione Sviluppo sostenibile","AS 1547 (d-l n. 111/2019 clima)",2020-10-28
"13 (Ambiente)","UNRAE","AS 1547 (d-l n. 111/2019 clima)",2020-10-28
"13 (Ambiente)","Confindustria-Cisambiente Confindustria-Cisambiente","AA 123 (plastiche e bioplastiche)",2020-07-09
"13 (Ambiente)","Mario Malinconico CNR","AA 123 (plastiche e bioplastiche)",2020-07-03
"13 (Ambiente)","Assobioplastiche","AA 123 (plastiche e bioplastiche)",2020-07-03
"13 (Ambiente)","Unionplast","AA 123 (plastiche e bioplastiche)",2020-07-03
"9 (Agricoltura) ; 13 (Ambiente)","Conferenza dei Presidenti delle regioni e delle province autonome","Consumo del suolo",2020-07-02
"13 (Ambiente)","Angelo Borrelli Capo Dipartimento Protezione civile","FENOMENI TEMPORALESCHI IN LOMBARDIA INIZI GIUGNO 2019",2020-07-02
"9 (Agricoltura) ; 13 (Ambiente)","Associazioni ambientaliste","Consumo del suolo",2020-06-25
"9 (Agricoltura) ; 13 (Ambiente)","Confindustria","Consumo del suolo",2020-06-13
"9 (Agricoltura) ; 13 (Ambiente)","Istituto Nazionale Urbanistica","Consumo del suolo",2020-06-13
"9 (Agricoltura) ; 13 (Ambiente)","Coldiretti","Consumo del suolo",2020-06-13
"9 (Agricoltura) ; 13 (Ambiente)","Confagricoltura","Consumo del suolo",2020-06-13
"9 (Agricoltura) ; 13 (Ambiente)","Copagri","Consumo del suolo",2020-06-13
"8 (Lavori pubblici) ; 13 (Ambiente)","Corte dei conti","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","ANCE","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","Rete delle Professioni Tecniche","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","ANCI","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","UPI","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","Conferenza delle regioni e delle province autonome","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","INAIL","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","Confindustria","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","CNA Nazionale","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
"8 (Lavori pubblici) ; 13 (Ambiente)","Confcommercio","Audizioni informali nell'ambito dell'esame del disegno di legge n. 1248 (d-l 32/2019 sblocca cantieri)",2020-05-06
